pair_id,card_a,card_b,ground_truth,prediction,correct,adherence_score,order_score,combined_score,response_len,has_card_description,has_order_of_events,has_synergy_analysis,has_conclusion,has_final_score
Exhume|Anger,Exhume,Anger,0,1,0,1.0,1.0,1.0,1767,1,1,1,1,1
Exhume|Sword Boomerang,Exhume,Sword Boomerang,0,0,1,1.0,1.0,1.0,1627,1,1,1,1,1
Exhume|Ghostly Armor,Exhume,Ghostly Armor,0,0,1,1.0,1.0,1.0,1527,1,1,1,1,1
Exhume|Clothesline,Exhume,Clothesline,0,1,0,1.0,1.0,1.0,1466,1,1,1,1,1
Exhume|Limit Break,Exhume,Limit Break,0,0,1,1.0,1.0,1.0,1640,1,1,1,1,1
Exhume|Clash,Exhume,Clash,0,0,1,1.0,1.0,1.0,1511,1,1,1,1,1
Exhume|Fire Breathing,Exhume,Fire Breathing,0,0,1,1.0,1.0,1.0,1568,1,1,1,1,1
Exhume|Fiend Fire,Exhume,Fiend Fire,0,1,0,1.0,1.0,1.0,1433,1,1,1,1,1
Exhume|Shockwave,Exhume,Shockwave,0,0,1,1.0,1.0,1.0,1790,1,1,1,1,1
Exhume|Rage,Exhume,Rage,0,0,1,1.0,1.0,1.0,1619,1,1,1,1,1
Exhume|Offering,Exhume,Offering,0,0,1,1.0,1.0,1.0,1546,1,1,1,1,1
Exhume|Pommel Strike,Exhume,Pommel Strike,0,1,0,1.0,1.0,1.0,1431,1,1,1,1,1
Exhume|Carnage,Exhume,Carnage,0,0,1,1.0,1.0,1.0,1337,1,1,1,1,1
Exhume|Inflame,Exhume,Inflame,0,0,1,1.0,1.0,1.0,1541,1,1,1,1,1
Exhume|Burning Pact,Exhume,Burning Pact,0,0,1,1.0,1.0,1.0,1697,1,1,1,1,1
Exhume|Reckless Charge,Exhume,Reckless Charge,0,0,1,1.0,1.0,1.0,1527,1,1,1,1,1
Exhume|Blood for Blood,Exhume,Blood for Blood,0,1,0,1.0,1.0,1.0,1597,1,1,1,1,1
Exhume|Metallicize,Exhume,Metallicize,0,0,1,1.0,1.0,1.0,1372,1,1,1,1,1
Exhume|Feed,Exhume,Feed,0,0,1,1.0,1.0,1.0,1372,1,1,1,1,1
Exhume|Uppercut,Exhume,Uppercut,0,1,0,1.0,1.0,1.0,1867,1,1,1,1,1
Exhume|Headbutt,Exhume,Headbutt,0,1,0,1.0,1.0,1.0,1467,1,1,1,1,1
Exhume|Dual Wield,Exhume,Dual Wield,0,1,0,1.0,1.0,1.0,1220,1,1,1,1,1
Exhume|Impervious,Exhume,Impervious,0,0,1,1.0,1.0,1.0,1820,1,1,1,1,1
Exhume|Barricade,Exhume,Barricade,0,0,1,1.0,1.0,1.0,1453,1,1,1,1,1
Exhume|Double Tap,Exhume,Double Tap,0,1,0,1.0,1.0,1.0,1343,1,1,1,1,1
Exhume|Flame Barrier,Exhume,Flame Barrier,0,0,1,1.0,1.0,1.0,1584,1,1,1,1,1
Exhume|Dark Embrace,Exhume,Dark Embrace,0,1,0,1.0,1.0,1.0,1180,1,1,1,1,1
Exhume|Defend,Exhume,Defend,0,0,1,1.0,1.0,1.0,1163,1,1,1,1,1
Exhume|Seeing Red,Exhume,Seeing Red,0,1,0,1.0,1.0,1.0,1600,1,1,1,1,1
Exhume|Warcry,Exhume,Warcry,0,1,0,1.0,1.0,1.0,1714,1,1,1,1,1
Exhume|Strike,Exhume,Strike,0,0,1,1.0,1.0,1.0,1452,1,1,1,1,1
Exhume|Battle Trance,Exhume,Battle Trance,0,1,0,1.0,1.0,1.0,1466,1,1,1,1,1
Exhume|Twin Strike,Exhume,Twin Strike,0,1,0,1.0,1.0,1.0,1466,1,1,1,1,1
Exhume|Berserk,Exhume,Berserk,0,0,1,1.0,1.0,1.0,1564,1,1,1,1,1
Exhume|Juggernaut,Exhume,Juggernaut,0,0,1,1.0,1.0,1.0,1259,1,1,1,1,1
Exhume|Perfected Strike,Exhume,Perfected Strike,0,1,0,1.0,1.0,1.0,1734,1,1,1,1,1
Exhume|Second Wind,Exhume,Second Wind,0,1,0,1.0,1.0,1.0,1555,1,1,1,1,1
Hemokinesis|Armaments,Hemokinesis,Armaments,0,0,1,1.0,1.0,1.0,1239,1,1,1,1,1
Hemokinesis|Corruption,Hemokinesis,Corruption,0,0,1,1.0,1.0,1.0,1252,1,1,1,1,1
Hemokinesis|Havoc,Hemokinesis,Havoc,0,0,1,1.0,1.0,1.0,1542,1,1,1,1,1
Hemokinesis|Bash,Hemokinesis,Bash,0,0,1,1.0,1.0,1.0,1354,1,1,1,1,1
Hemokinesis|Feel No Pain,Hemokinesis,Feel No Pain,0,0,1,1.0,1.0,1.0,1084,1,1,1,1,1
Hemokinesis|Bludgeon,Hemokinesis,Bludgeon,0,0,1,1.0,1.0,1.0,1376,1,1,1,1,1
Hemokinesis|Combust,Hemokinesis,Combust,0,1,0,1.0,1.0,1.0,1428,1,1,1,1,1
Hemokinesis|Heavy Blade,Hemokinesis,Heavy Blade,0,1,0,1.0,1.0,1.0,1593,1,1,1,1,1
Hemokinesis|Immolate,Hemokinesis,Immolate,0,0,1,1.0,1.0,1.0,1259,1,1,1,1,1
Hemokinesis|Demon Form,Hemokinesis,Demon Form,0,0,1,1.0,1.0,1.0,1250,1,1,1,1,1
Hemokinesis|Evolve,Hemokinesis,Evolve,0,0,1,1.0,1.0,1.0,1176,1,1,1,1,1
Hemokinesis|Intimidate,Hemokinesis,Intimidate,0,0,1,1.0,1.0,1.0,1326,1,1,1,1,1
Hemokinesis|Rupture,Hemokinesis,Rupture,0,1,0,1.0,1.0,1.0,1127,1,1,1,1,1
Hemokinesis|Thunderclap,Hemokinesis,Thunderclap,0,1,0,1.0,1.0,1.0,1326,1,1,1,1,1
Hemokinesis|Flex,Hemokinesis,Flex,0,0,1,1.0,1.0,1.0,1183,1,1,1,1,1
Hemokinesis|Wild Strike,Hemokinesis,Wild Strike,0,-1,0,1.0,1.0,1.0,1487,1,1,1,1,1
Hemokinesis|Body Slam,Hemokinesis,Body Slam,0,-1,0,1.0,1.0,1.0,1491,1,1,1,1,1
Hemokinesis|Entrench,Hemokinesis,Entrench,0,0,1,1.0,1.0,1.0,1311,1,1,1,1,1
Hemokinesis|Spot Weakness,Hemokinesis,Spot Weakness,0,0,1,1.0,1.0,1.0,1213,1,1,1,1,1
Hemokinesis|Exhume,Hemokinesis,Exhume,0,0,1,1.0,1.0,1.0,1360,1,1,1,1,1
Hemokinesis|Hemokinesis,Hemokinesis,Hemokinesis,0,1,0,1.0,1.0,1.0,1380,1,1,1,1,1
Hemokinesis|Infernal Blade,Hemokinesis,Infernal Blade,0,0,1,1.0,1.0,1.0,1592,1,1,1,1,1
Hemokinesis|Shrug it Off,Hemokinesis,Shrug it Off,0,0,1,1.0,1.0,1.0,1254,1,1,1,1,1
Hemokinesis|Power Through,Hemokinesis,Power Through,0,-1,0,1.0,1.0,1.0,1544,1,1,1,1,1
Hemokinesis|Pummel,Hemokinesis,Pummel,0,0,1,1.0,1.0,1.0,1153,1,1,1,1,1
Hemokinesis|Disarm,Hemokinesis,Disarm,0,0,1,1.0,1.0,1.0,1442,1,1,1,1,1
Hemokinesis|Cleave,Hemokinesis,Cleave,0,0,1,1.0,1.0,1.0,1093,1,1,1,1,1
Hemokinesis|Whirlwind,Hemokinesis,Whirlwind,0,0,1,1.0,1.0,1.0,1642,1,1,1,1,1
Hemokinesis|Rampage,Hemokinesis,Rampage,0,1,0,1.0,1.0,1.0,1467,1,1,1,1,1
Hemokinesis|Dropkick,Hemokinesis,Dropkick,0,1,0,1.0,1.0,1.0,1549,1,1,1,1,1
Hemokinesis|Sentinel,Hemokinesis,Sentinel,0,1,0,1.0,1.0,1.0,1450,1,1,1,1,1
Hemokinesis|Searing Blow,Hemokinesis,Searing Blow,0,0,1,1.0,1.0,1.0,1446,1,1,1,1,1
Hemokinesis|True Grit,Hemokinesis,True Grit,0,0,1,1.0,1.0,1.0,1501,1,1,1,1,1
Hemokinesis|Brutality,Hemokinesis,Brutality,0,0,1,1.0,1.0,1.0,1301,1,1,1,1,1
Hemokinesis|Bloodletting,Hemokinesis,Bloodletting,0,0,1,1.0,1.0,1.0,1378,1,1,1,1,1
Hemokinesis|Reaper,Hemokinesis,Reaper,1,1,1,1.0,1.0,1.0,1428,1,1,1,1,1
Hemokinesis|Iron Wave,Hemokinesis,Iron Wave,0,0,1,1.0,1.0,1.0,1399,1,1,1,1,1
Hemokinesis|Sever Soul,Hemokinesis,Sever Soul,0,0,1,1.0,1.0,1.0,1984,1,1,1,1,1
Hemokinesis|Anger,Hemokinesis,Anger,0,0,1,1.0,1.0,1.0,1305,1,1,1,1,1
Hemokinesis|Sword Boomerang,Hemokinesis,Sword Boomerang,0,0,1,1.0,1.0,1.0,1084,1,1,1,1,1
Hemokinesis|Ghostly Armor,Hemokinesis,Ghostly Armor,0,0,1,1.0,1.0,1.0,1166,1,1,1,1,1
Hemokinesis|Clothesline,Hemokinesis,Clothesline,0,0,1,1.0,1.0,1.0,1265,1,1,1,1,1
Hemokinesis|Limit Break,Hemokinesis,Limit Break,0,0,1,1.0,1.0,1.0,1205,1,1,1,1,1
Hemokinesis|Clash,Hemokinesis,Clash,0,1,0,1.0,1.0,1.0,1451,1,1,1,1,1
Hemokinesis|Fire Breathing,Hemokinesis,Fire Breathing,0,0,1,1.0,1.0,1.0,1217,1,1,1,1,1
Hemokinesis|Fiend Fire,Hemokinesis,Fiend Fire,0,1,0,1.0,1.0,1.0,1286,1,1,1,1,1
Hemokinesis|Shockwave,Hemokinesis,Shockwave,0,0,1,1.0,1.0,1.0,1549,1,1,1,1,1
Hemokinesis|Rage,Hemokinesis,Rage,0,0,1,1.0,1.0,1.0,1407,1,1,1,1,1
Hemokinesis|Offering,Hemokinesis,Offering,0,1,0,1.0,1.0,1.0,1677,1,1,1,1,1
Hemokinesis|Pommel Strike,Hemokinesis,Pommel Strike,0,0,1,1.0,1.0,1.0,1044,1,1,1,1,1
Hemokinesis|Carnage,Hemokinesis,Carnage,0,0,1,1.0,1.0,1.0,1143,1,1,1,1,1
Hemokinesis|Inflame,Hemokinesis,Inflame,0,0,1,1.0,1.0,1.0,937,1,1,1,1,1
Hemokinesis|Burning Pact,Hemokinesis,Burning Pact,0,0,1,1.0,1.0,1.0,1029,1,1,1,1,1
Hemokinesis|Reckless Charge,Hemokinesis,Reckless Charge,0,-1,0,1.0,1.0,1.0,1424,1,1,1,1,1
Hemokinesis|Blood for Blood,Hemokinesis,Blood for Blood,1,1,1,1.0,1.0,1.0,1234,1,1,1,1,1
Hemokinesis|Metallicize,Hemokinesis,Metallicize,0,0,1,1.0,1.0,1.0,1200,1,1,1,1,1
Hemokinesis|Feed,Hemokinesis,Feed,0,0,1,1.0,1.0,1.0,1451,1,1,1,1,1
Hemokinesis|Uppercut,Hemokinesis,Uppercut,0,1,0,1.0,1.0,1.0,1607,1,1,1,1,1
Hemokinesis|Headbutt,Hemokinesis,Headbutt,0,0,1,1.0,1.0,1.0,1574,1,1,1,1,1
Hemokinesis|Dual Wield,Hemokinesis,Dual Wield,0,1,0,1.0,1.0,1.0,1265,1,1,1,1,1
Hemokinesis|Impervious,Hemokinesis,Impervious,0,0,1,1.0,1.0,1.0,1180,1,1,1,1,1
Hemokinesis|Barricade,Hemokinesis,Barricade,0,0,1,1.0,1.0,1.0,1276,1,1,1,1,1
Hemokinesis|Double Tap,Hemokinesis,Double Tap,0,0,1,1.0,1.0,1.0,1266,1,1,1,1,1
Hemokinesis|Flame Barrier,Hemokinesis,Flame Barrier,0,0,1,1.0,1.0,1.0,1345,1,1,1,1,1
Hemokinesis|Dark Embrace,Hemokinesis,Dark Embrace,0,0,1,1.0,1.0,1.0,1267,1,1,1,1,1
Hemokinesis|Defend,Hemokinesis,Defend,0,0,1,1.0,1.0,1.0,1066,1,1,1,1,1
Hemokinesis|Seeing Red,Hemokinesis,Seeing Red,0,0,1,1.0,1.0,1.0,1205,1,1,1,1,1
Hemokinesis|Warcry,Hemokinesis,Warcry,0,0,1,1.0,1.0,1.0,1274,1,1,1,1,1
Hemokinesis|Strike,Hemokinesis,Strike,0,0,1,1.0,1.0,1.0,1128,1,1,1,1,1
Hemokinesis|Battle Trance,Hemokinesis,Battle Trance,0,0,1,1.0,1.0,1.0,1484,1,1,1,1,1
Hemokinesis|Twin Strike,Hemokinesis,Twin Strike,0,0,1,1.0,1.0,1.0,1261,1,1,1,1,1
Hemokinesis|Berserk,Hemokinesis,Berserk,0,0,1,1.0,1.0,1.0,1522,1,1,1,1,1
Hemokinesis|Juggernaut,Hemokinesis,Juggernaut,0,0,1,1.0,1.0,1.0,1193,1,1,1,1,1
Hemokinesis|Perfected Strike,Hemokinesis,Perfected Strike,0,1,0,1.0,1.0,1.0,1321,1,1,1,1,1
Hemokinesis|Second Wind,Hemokinesis,Second Wind,0,1,0,1.0,1.0,1.0,1431,1,1,1,1,1
Infernal Blade|Armaments,Infernal Blade,Armaments,0,0,1,1.0,1.0,1.0,1845,1,1,1,1,1
Infernal Blade|Corruption,Infernal Blade,Corruption,0,0,1,1.0,1.0,1.0,1449,1,1,1,1,1
Infernal Blade|Havoc,Infernal Blade,Havoc,0,0,1,1.0,1.0,1.0,1429,1,1,1,1,1
Infernal Blade|Bash,Infernal Blade,Bash,0,1,0,1.0,1.0,1.0,1362,1,1,1,1,1
Infernal Blade|Feel No Pain,Infernal Blade,Feel No Pain,0,1,0,1.0,1.0,1.0,1175,1,1,1,1,1
Infernal Blade|Bludgeon,Infernal Blade,Bludgeon,0,1,0,1.0,1.0,1.0,1380,1,1,1,1,1
Infernal Blade|Combust,Infernal Blade,Combust,0,1,0,1.0,1.0,1.0,1648,1,1,1,1,1
Infernal Blade|Heavy Blade,Infernal Blade,Heavy Blade,0,0,1,1.0,1.0,1.0,1465,1,1,1,1,1
Infernal Blade|Immolate,Infernal Blade,Immolate,0,1,0,1.0,1.0,1.0,1526,1,1,1,1,1
Infernal Blade|Demon Form,Infernal Blade,Demon Form,0,0,1,1.0,1.0,1.0,1374,1,1,1,1,1
Infernal Blade|Evolve,Infernal Blade,Evolve,0,0,1,1.0,1.0,1.0,1511,1,1,1,1,1
Infernal Blade|Intimidate,Infernal Blade,Intimidate,0,1,0,1.0,1.0,1.0,1472,1,1,1,1,1
Infernal Blade|Rupture,Infernal Blade,Rupture,0,0,1,1.0,1.0,1.0,1458,1,1,1,1,1
Infernal Blade|Thunderclap,Infernal Blade,Thunderclap,0,1,0,1.0,1.0,1.0,1566,1,1,1,1,1
Infernal Blade|Flex,Infernal Blade,Flex,0,1,0,1.0,1.0,1.0,1345,1,1,1,1,1
Infernal Blade|Wild Strike,Infernal Blade,Wild Strike,0,0,1,1.0,1.0,1.0,1674,1,1,1,1,1
Infernal Blade|Body Slam,Infernal Blade,Body Slam,0,0,1,1.0,1.0,1.0,1532,1,1,1,1,1
Infernal Blade|Entrench,Infernal Blade,Entrench,0,0,1,1.0,1.0,1.0,1320,1,1,1,1,1
Infernal Blade|Spot Weakness,Infernal Blade,Spot Weakness,0,0,1,1.0,1.0,1.0,1718,1,1,1,1,1
Infernal Blade|Exhume,Infernal Blade,Exhume,1,1,1,1.0,1.0,1.0,1460,1,1,1,1,1
Infernal Blade|Hemokinesis,Infernal Blade,Hemokinesis,0,1,0,1.0,1.0,1.0,1535,1,1,1,1,1
Infernal Blade|Infernal Blade,Infernal Blade,Infernal Blade,0,1,0,1.0,1.0,1.0,1276,1,1,1,1,1
Infernal Blade|Shrug it Off,Infernal Blade,Shrug it Off,0,0,1,1.0,1.0,1.0,1531,1,1,1,1,1
Infernal Blade|Power Through,Infernal Blade,Power Through,0,0,1,1.0,1.0,1.0,1633,1,1,1,1,1
Infernal Blade|Pummel,Infernal Blade,Pummel,0,1,0,1.0,1.0,1.0,1824,1,1,1,1,1
Infernal Blade|Disarm,Infernal Blade,Disarm,0,0,1,1.0,1.0,1.0,1358,1,1,1,1,1
Infernal Blade|Cleave,Infernal Blade,Cleave,0,1,0,1.0,1.0,1.0,1514,1,1,1,1,1
Infernal Blade|Whirlwind,Infernal Blade,Whirlwind,0,0,1,1.0,1.0,1.0,1477,1,1,1,1,1
Infernal Blade|Rampage,Infernal Blade,Rampage,0,0,1,1.0,1.0,1.0,1468,1,1,1,1,1
Infernal Blade|Dropkick,Infernal Blade,Dropkick,0,1,0,1.0,1.0,1.0,1622,1,1,1,1,1
Infernal Blade|Sentinel,Infernal Blade,Sentinel,0,1,0,1.0,1.0,1.0,1512,1,1,1,1,1
Infernal Blade|Searing Blow,Infernal Blade,Searing Blow,0,1,0,1.0,1.0,1.0,1404,1,1,1,1,1
Infernal Blade|True Grit,Infernal Blade,True Grit,0,0,1,1.0,1.0,1.0,1580,1,1,1,1,1
Infernal Blade|Brutality,Infernal Blade,Brutality,0,0,1,1.0,1.0,1.0,1518,1,1,1,1,1
Infernal Blade|Bloodletting,Infernal Blade,Bloodletting,0,0,1,1.0,1.0,1.0,1652,1,1,1,1,1
Infernal Blade|Reaper,Infernal Blade,Reaper,0,1,0,1.0,1.0,1.0,1520,1,1,1,1,1
Infernal Blade|Iron Wave,Infernal Blade,Iron Wave,0,1,0,1.0,1.0,1.0,1260,1,1,1,1,1
Infernal Blade|Sever Soul,Infernal Blade,Sever Soul,0,1,0,1.0,1.0,1.0,1757,1,1,1,1,1
Infernal Blade|Anger,Infernal Blade,Anger,0,1,0,1.0,1.0,1.0,1325,1,1,1,1,1
Infernal Blade|Sword Boomerang,Infernal Blade,Sword Boomerang,0,1,0,1.0,1.0,1.0,1381,1,1,1,1,1
Infernal Blade|Ghostly Armor,Infernal Blade,Ghostly Armor,0,0,1,1.0,1.0,1.0,1335,1,1,1,1,1
Infernal Blade|Clothesline,Infernal Blade,Clothesline,0,1,0,1.0,1.0,1.0,1637,1,1,1,1,1
Infernal Blade|Limit Break,Infernal Blade,Limit Break,0,1,0,1.0,1.0,1.0,1315,1,1,1,1,1
Infernal Blade|Clash,Infernal Blade,Clash,0,0,1,1.0,1.0,1.0,1735,1,1,1,1,1
Infernal Blade|Fire Breathing,Infernal Blade,Fire Breathing,0,0,1,1.0,1.0,1.0,1552,1,1,1,1,1
Infernal Blade|Fiend Fire,Infernal Blade,Fiend Fire,0,1,0,1.0,1.0,1.0,1731,1,1,1,1,1
Infernal Blade|Shockwave,Infernal Blade,Shockwave,0,1,0,1.0,1.0,1.0,1623,1,1,1,1,1
Infernal Blade|Rage,Infernal Blade,Rage,0,1,0,1.0,1.0,1.0,1359,1,1,1,1,1
Infernal Blade|Offering,Infernal Blade,Offering,0,1,0,1.0,1.0,1.0,1520,1,1,1,1,1
Infernal Blade|Pommel Strike,Infernal Blade,Pommel Strike,0,1,0,1.0,1.0,1.0,1363,1,1,1,1,1
Infernal Blade|Carnage,Infernal Blade,Carnage,0,0,1,1.0,1.0,1.0,1821,1,1,1,1,1
Infernal Blade|Inflame,Infernal Blade,Inflame,0,1,0,1.0,1.0,1.0,1328,1,1,1,1,1
Infernal Blade|Burning Pact,Infernal Blade,Burning Pact,0,1,0,1.0,1.0,1.0,1478,1,1,1,1,1
Infernal Blade|Reckless Charge,Infernal Blade,Reckless Charge,0,1,0,1.0,1.0,1.0,1522,1,1,1,1,1
Infernal Blade|Blood for Blood,Infernal Blade,Blood for Blood,0,1,0,1.0,1.0,1.0,1423,1,1,1,1,1
Infernal Blade|Metallicize,Infernal Blade,Metallicize,0,0,1,1.0,1.0,1.0,1295,1,1,1,1,1
Infernal Blade|Feed,Infernal Blade,Feed,0,1,0,1.0,1.0,1.0,1652,1,1,1,1,1
Infernal Blade|Uppercut,Infernal Blade,Uppercut,0,0,1,1.0,1.0,1.0,1713,1,1,1,1,1
Infernal Blade|Headbutt,Infernal Blade,Headbutt,0,1,0,1.0,1.0,1.0,1402,1,1,1,1,1
Infernal Blade|Dual Wield,Infernal Blade,Dual Wield,0,1,0,1.0,1.0,1.0,1551,1,1,1,1,1
Infernal Blade|Impervious,Infernal Blade,Impervious,0,0,1,1.0,1.0,1.0,1292,1,1,1,1,1
Infernal Blade|Barricade,Infernal Blade,Barricade,0,0,1,1.0,1.0,1.0,1227,1,1,1,1,1
Infernal Blade|Double Tap,Infernal Blade,Double Tap,0,1,0,1.0,1.0,1.0,1242,1,1,1,1,1
Infernal Blade|Flame Barrier,Infernal Blade,Flame Barrier,0,1,0,1.0,1.0,1.0,1566,1,1,1,1,1
Infernal Blade|Dark Embrace,Infernal Blade,Dark Embrace,0,0,1,1.0,1.0,1.0,1277,1,1,1,1,1
Infernal Blade|Defend,Infernal Blade,Defend,0,0,1,1.0,1.0,1.0,1302,1,1,1,1,1
Infernal Blade|Seeing Red,Infernal Blade,Seeing Red,0,1,0,1.0,1.0,1.0,1218,1,1,1,1,1
Infernal Blade|Warcry,Infernal Blade,Warcry,0,1,0,1.0,1.0,1.0,1472,1,1,1,1,1
Infernal Blade|Strike,Infernal Blade,Strike,0,1,0,1.0,1.0,1.0,1337,1,1,1,1,1
Infernal Blade|Battle Trance,Infernal Blade,Battle Trance,0,1,0,1.0,1.0,1.0,1503,1,1,1,1,1
Infernal Blade|Twin Strike,Infernal Blade,Twin Strike,0,1,0,1.0,1.0,1.0,1253,1,1,1,1,1
Infernal Blade|Berserk,Infernal Blade,Berserk,0,0,1,1.0,1.0,1.0,1493,1,1,1,1,1
Infernal Blade|Juggernaut,Infernal Blade,Juggernaut,0,0,1,1.0,1.0,1.0,1580,1,1,1,1,1
Infernal Blade|Perfected Strike,Infernal Blade,Perfected Strike,0,0,1,1.0,1.0,1.0,1531,1,1,1,1,1
Infernal Blade|Second Wind,Infernal Blade,Second Wind,0,0,1,1.0,1.0,1.0,1685,1,1,1,1,1
Shrug it Off|Armaments,Shrug it Off,Armaments,1,1,1,1.0,1.0,1.0,1290,1,1,1,1,1
Shrug it Off|Corruption,Shrug it Off,Corruption,1,0,0,1.0,1.0,1.0,1153,1,1,1,1,1
Shrug it Off|Havoc,Shrug it Off,Havoc,0,1,0,1.0,1.0,1.0,1242,1,1,1,1,1
Shrug it Off|Bash,Shrug it Off,Bash,0,1,0,1.0,1.0,1.0,1436,1,1,1,1,1
Shrug it Off|Feel No Pain,Shrug it Off,Feel No Pain,0,0,1,1.0,1.0,1.0,1108,1,1,1,1,1
Shrug it Off|Bludgeon,Shrug it Off,Bludgeon,0,0,1,1.0,1.0,1.0,1306,1,1,1,1,1
Shrug it Off|Combust,Shrug it Off,Combust,0,1,0,1.0,1.0,1.0,1484,1,1,1,1,1
Shrug it Off|Heavy Blade,Shrug it Off,Heavy Blade,0,1,0,1.0,1.0,1.0,1869,1,1,1,1,1
Shrug it Off|Immolate,Shrug it Off,Immolate,0,0,1,1.0,1.0,1.0,1452,1,1,1,1,1
Shrug it Off|Demon Form,Shrug it Off,Demon Form,0,0,1,1.0,1.0,1.0,1274,1,1,1,1,1
Shrug it Off|Evolve,Shrug it Off,Evolve,0,1,0,1.0,1.0,1.0,1204,1,1,1,1,1
Shrug it Off|Intimidate,Shrug it Off,Intimidate,0,0,1,1.0,1.0,1.0,1581,1,1,1,1,1
Shrug it Off|Rupture,Shrug it Off,Rupture,0,0,1,1.0,1.0,1.0,1195,1,1,1,1,1
Shrug it Off|Thunderclap,Shrug it Off,Thunderclap,0,1,0,1.0,1.0,1.0,1419,1,1,1,1,1
Shrug it Off|Flex,Shrug it Off,Flex,1,0,0,1.0,1.0,1.0,1442,1,1,1,1,1
Shrug it Off|Wild Strike,Shrug it Off,Wild Strike,0,0,1,1.0,1.0,1.0,1302,1,1,1,1,1
Shrug it Off|Body Slam,Shrug it Off,Body Slam,1,1,1,1.0,1.0,1.0,1149,1,1,1,1,1
Shrug it Off|Entrench,Shrug it Off,Entrench,1,1,1,1.0,1.0,1.0,1052,1,1,1,1,1
Shrug it Off|Spot Weakness,Shrug it Off,Spot Weakness,0,0,1,1.0,1.0,1.0,1370,1,1,1,1,1
Shrug it Off|Exhume,Shrug it Off,Exhume,0,1,0,1.0,1.0,1.0,1593,1,1,1,1,1
Shrug it Off|Hemokinesis,Shrug it Off,Hemokinesis,0,1,0,1.0,1.0,1.0,1402,1,1,1,1,1
Shrug it Off|Infernal Blade,Shrug it Off,Infernal Blade,0,1,0,1.0,1.0,1.0,1416,1,1,1,1,1
Shrug it Off|Shrug it Off,Shrug it Off,Shrug it Off,0,1,0,1.0,1.0,1.0,1162,1,1,1,1,1
Shrug it Off|Power Through,Shrug it Off,Power Through,0,-1,0,1.0,1.0,1.0,1314,1,1,1,1,1
Shrug it Off|Pummel,Shrug it Off,Pummel,0,1,0,1.0,1.0,1.0,1459,1,1,1,1,1
Shrug it Off|Disarm,Shrug it Off,Disarm,0,0,1,1.0,1.0,1.0,1423,1,1,1,1,1
Shrug it Off|Cleave,Shrug it Off,Cleave,0,0,1,1.0,1.0,1.0,1452,1,1,1,1,1
Shrug it Off|Whirlwind,Shrug it Off,Whirlwind,0,0,1,1.0,1.0,1.0,1399,1,1,1,1,1
Shrug it Off|Rampage,Shrug it Off,Rampage,1,0,0,1.0,1.0,1.0,1665,1,1,1,1,1
Shrug it Off|Dropkick,Shrug it Off,Dropkick,0,0,1,1.0,1.0,1.0,1370,1,1,1,1,1
Shrug it Off|Sentinel,Shrug it Off,Sentinel,0,1,0,1.0,1.0,1.0,1348,1,1,1,1,1
Shrug it Off|Searing Blow,Shrug it Off,Searing Blow,0,1,0,1.0,1.0,1.0,1523,1,1,1,1,1
Shrug it Off|True Grit,Shrug it Off,True Grit,-1,1,0,1.0,1.0,1.0,1455,1,1,1,1,1
Shrug it Off|Brutality,Shrug it Off,Brutality,0,0,1,1.0,1.0,1.0,1342,1,1,1,1,1
Shrug it Off|Bloodletting,Shrug it Off,Bloodletting,1,1,1,1.0,1.0,1.0,1296,1,1,1,1,1
Shrug it Off|Reaper,Shrug it Off,Reaper,-1,0,0,1.0,1.0,1.0,1550,1,1,1,1,1
Shrug it Off|Iron Wave,Shrug it Off,Iron Wave,0,1,0,1.0,1.0,1.0,1179,1,1,1,1,1
Shrug it Off|Sever Soul,Shrug it Off,Sever Soul,-1,1,0,1.0,1.0,1.0,1553,1,1,1,1,1
Shrug it Off|Anger,Shrug it Off,Anger,0,0,1,1.0,1.0,1.0,1514,1,1,1,1,1
Shrug it Off|Sword Boomerang,Shrug it Off,Sword Boomerang,0,0,1,1.0,1.0,1.0,1174,1,1,1,1,1
Shrug it Off|Ghostly Armor,Shrug it Off,Ghostly Armor,0,1,0,1.0,1.0,1.0,1263,1,1,1,1,1
Shrug it Off|Clothesline,Shrug it Off,Clothesline,0,0,1,1.0,1.0,1.0,1266,1,1,1,1,1
Shrug it Off|Limit Break,Shrug it Off,Limit Break,0,1,0,1.0,1.0,1.0,1475,1,1,1,1,1
Shrug it Off|Clash,Shrug it Off,Clash,-1,1,0,1.0,1.0,1.0,1432,1,1,1,1,1
Shrug it Off|Fire Breathing,Shrug it Off,Fire Breathing,0,1,0,1.0,1.0,1.0,1450,1,1,1,1,1
Shrug it Off|Fiend Fire,Shrug it Off,Fiend Fire,1,1,1,1.0,1.0,1.0,1470,1,1,1,1,1
Shrug it Off|Shockwave,Shrug it Off,Shockwave,0,1,0,1.0,1.0,1.0,1536,1,1,1,1,1
Shrug it Off|Rage,Shrug it Off,Rage,1,1,1,1.0,1.0,1.0,1306,1,1,1,1,1
Shrug it Off|Offering,Shrug it Off,Offering,1,0,0,1.0,1.0,1.0,1537,1,1,1,1,1
Shrug it Off|Pommel Strike,Shrug it Off,Pommel Strike,0,0,1,1.0,1.0,1.0,1342,1,1,1,1,1
Shrug it Off|Carnage,Shrug it Off,Carnage,0,0,1,1.0,1.0,1.0,1346,1,1,1,1,1
